Mondo ID	EFO id	Mondo Label	EFO label
MONDO:0006493	http://www.ebi.ac.uk/efo/EFO_1000625	Warthin tumor	Warthin Tumor
MONDO:0006181	http://www.ebi.ac.uk/efo/EFO_1000218	digestive system carcinoma	Digestive System Carcinoma
MONDO:0006491	http://www.ebi.ac.uk/efo/EFO_1000623	vulvar lichen sclerosus	Vulvar Lichen Sclerosus
MONDO:0005215	http://www.ebi.ac.uk/efo/EFO_0002921	vulvar carcinoma	vulvar carcinoma
MONDO:0007243	http://www.ebi.ac.uk/efo/EFO_0000309	Burkitts lymphoma	Burkitts lymphoma
MONDO:0006497	http://www.ebi.ac.uk/efo/EFO_1000632	cerebral palsy	cerebral palsy
MONDO:0006496	http://www.ebi.ac.uk/efo/EFO_1000631	palsy	palsy
MONDO:0002701	http://www.ebi.ac.uk/efo/EFO_1001963	ovarian mucinous cystadenocarcinoma	ovarian mucinous cystadenocarcinoma
MONDO:0005858	http://www.ebi.ac.uk/efo/EFO_0007378	mucinous cystadenocarcinoma	mucinous cystadenocarcinoma
MONDO:0006498	http://www.ebi.ac.uk/efo/EFO_1000633	adenomatous colon polyp	adenomatous colon polyp
MONDO:0005079	http://www.ebi.ac.uk/efo/EFO_0000662	polyp	polyp
MONDO:0002702	http://www.ebi.ac.uk/efo/EFO_1001962	ovarian cystadenocarcinoma	ovarian cystadenocarcinoma
MONDO:0003210	http://www.ebi.ac.uk/efo/EFO_1001961	intrahepatic cholangiocarcinoma	intrahepatic cholangiocarcinoma
MONDO:0005216	http://www.ebi.ac.uk/efo/EFO_0002938	hypopharyngeal carcinoma	hypopharyngeal carcinoma
MONDO:0006504	http://www.ebi.ac.uk/efo/EFO_1000639	acquired metabolic disease	acquired metabolic disease
MONDO:0006056	http://www.ebi.ac.uk/efo/EFO_1000053	squamous cell breast carcinoma	squamous cell breast carcinoma
MONDO:0006502	http://www.ebi.ac.uk/efo/EFO_1000637	acute respiratory distress syndrome	acute respiratory distress syndrome
MONDO:0006500	http://www.ebi.ac.uk/efo/EFO_1000635	hemangioma	hemangioma
MONDO:0005214	http://www.ebi.ac.uk/efo/EFO_0002920	vulva sarcoma	vulva sarcoma
MONDO:0005275	http://www.ebi.ac.uk/efo/EFO_0003818	lung disease	lung disease
MONDO:0006506	http://www.ebi.ac.uk/efo/EFO_1000641	congenital nonspherocytic hemolytic anemia	congenital nonspherocytic hemolytic anemia
MONDO:0006505	http://www.ebi.ac.uk/efo/EFO_1000640	basal ganglia cerebrovascular disease	basal ganglia cerebrovascular disease
MONDO:0001825	http://www.ebi.ac.uk/efo/EFO_1001970	squamous papilloma	squamous papilloma
MONDO:0006509	http://www.ebi.ac.uk/efo/EFO_1000646	papillary carcinoma	papillary carcinoma
MONDO:0006512	http://www.ebi.ac.uk/efo/EFO_1000649	estrogen-receptor positive breast cancer	estrogen-receptor positive breast cancer
MONDO:0005152	http://www.ebi.ac.uk/efo/EFO_0001380	hypopituitarism	hypopituitarism
MONDO:0006510	http://www.ebi.ac.uk/efo/EFO_1000647	renal tubular transport disease	renal tubular transport disease
MONDO:0005240	http://www.ebi.ac.uk/efo/EFO_0003086	kidney disease	kidney disease
MONDO:0000158	http://www.ebi.ac.uk/efo/EFO_1000648	developmental dysplasia of the hip	developmental dysplasia of the hip
MONDO:0005497	http://www.ebi.ac.uk/efo/EFO_0005541	bone development disease	bone development disease
MONDO:0009770	http://www.ebi.ac.uk/efo/EFO_1001978	3MC syndrome 1	3MC syndrome 1
MONDO:0009927	http://www.ebi.ac.uk/efo/EFO_1001977	3MC syndrome 2	3MC syndrome 2
MONDO:0011479	http://www.ebi.ac.uk/efo/EFO_1000645	orthostatic intolerance	orthostatic intolerance
MONDO:0005626	http://www.ebi.ac.uk/efo/EFO_0006858	epithelial neoplasm	epithelial neoplasm
MONDO:0005098	http://www.ebi.ac.uk/efo/EFO_0000712	stroke	stroke
MONDO:0006515	http://www.ebi.ac.uk/efo/EFO_1000652	acute pancreatitis	acute pancreatitis
MONDO:0004982	http://www.ebi.ac.uk/efo/EFO_0000278	pancreatitis	pancreatitis
MONDO:0006516	http://www.ebi.ac.uk/efo/EFO_1000653	sarcopenia	sarcopenia
MONDO:0021167	http://www.ebi.ac.uk/efo/EFO_0000783	myositis	myositis
MONDO:0006513	http://www.ebi.ac.uk/efo/EFO_1000650	estrogen-receptor negative breast cancer	estrogen-receptor negative breast cancer
MONDO:0006514	http://www.ebi.ac.uk/efo/EFO_1000651	recalcitrant atopic dermatitis	recalcitrant atopic dermatitis
MONDO:0004980	http://www.ebi.ac.uk/efo/EFO_0000274	atopic eczema	atopic eczema
MONDO:0020128	http://www.ebi.ac.uk/efo/EFO_0003782	motor neuron disease	motor neuron disease
MONDO:0019127	http://www.ebi.ac.uk/efo/EFO_0003063	polymyositis	polymyositis
MONDO:0006518	http://www.ebi.ac.uk/efo/EFO_1000656	sporadic Creutzfeld Jacob disease	sporadic Creutzfeld Jacob disease
MONDO:0005357	http://www.ebi.ac.uk/efo/EFO_0004226	Creutzfeldt Jacob disease	Creutzfeldt Jacob Disease
MONDO:0005575	http://www.ebi.ac.uk/efo/EFO_0005842	colorectal cancer	colorectal cancer
MONDO:0018882	http://www.ebi.ac.uk/efo/EFO_0006803	vasculitis	vasculitis
MONDO:0006524	http://www.ebi.ac.uk/efo/EFO_1000665	acrodermatitis chronica atrophicans	acrodermatitis chronica atrophicans
MONDO:0006523	http://www.ebi.ac.uk/efo/EFO_1000664	acrodermatitis	acrodermatitis
MONDO:0007048	http://www.ebi.ac.uk/efo/EFO_1000666	acrokeratosis verruciformis	acrokeratosis verruciformis
MONDO:0006566	http://www.ebi.ac.uk/efo/EFO_1000720	keratosis	keratosis
MONDO:0016367	http://www.ebi.ac.uk/efo/EFO_0000398	dermatomyositis	dermatomyositis
MONDO:0006522	http://www.ebi.ac.uk/efo/EFO_1000663	acquired keratosis	acquired keratosis
MONDO:0006520	http://www.ebi.ac.uk/efo/EFO_1000661	Achenbach syndrome	Achenbach syndrome
MONDO:0006521	http://www.ebi.ac.uk/efo/EFO_1000662	acneiform dermatitis	acneiform dermatitis
MONDO:0005249	http://www.ebi.ac.uk/efo/EFO_0003106	pneumonia	pneumonia
MONDO:0006526	http://www.ebi.ac.uk/efo/EFO_1000669	allergic urticaria	allergic urticaria
MONDO:0007070	http://www.ebi.ac.uk/efo/EFO_1000667	adiposis dolorosa	adiposis dolorosa
MONDO:0006574	http://www.ebi.ac.uk/efo/EFO_1000728	lipomatosis	lipomatosis
MONDO:0006525	http://www.ebi.ac.uk/efo/EFO_1000668	allergic contact dermatitis	allergic contact dermatitis
MONDO:0005480	http://www.ebi.ac.uk/efo/EFO_0005319	contact dermatitis	contact dermatitis
MONDO:0006531	http://www.ebi.ac.uk/efo/EFO_1000676	cholesteatoma of attic	cholesteatoma of attic
MONDO:0006533	http://www.ebi.ac.uk/efo/EFO_1000678	cholesteatoma of middle ear	cholesteatoma of middle ear
MONDO:0006532	http://www.ebi.ac.uk/efo/EFO_1000677	cholesteatoma of external ear	cholesteatoma of external ear
MONDO:0006527	http://www.ebi.ac.uk/efo/EFO_1000670	anhidrosis	anhidrosis
MONDO:0006615	http://www.ebi.ac.uk/efo/EFO_1000772	sweat gland disease	sweat gland disease
MONDO:0006528	http://www.ebi.ac.uk/efo/EFO_1000671	bacterial exanthem	bacterial exanthem
MONDO:0005383	http://www.ebi.ac.uk/efo/EFO_0004262	panic disorder	panic disorder
MONDO:0000600	http://www.ebi.ac.uk/efo/EFO_1001903	nosophobia	nosophobia
MONDO:0005618	http://www.ebi.ac.uk/efo/EFO_0006788	anxiety disorder	anxiety disorder
MONDO:0005159	http://www.ebi.ac.uk/efo/EFO_0001663	prostate carcinoma	prostate carcinoma
MONDO:0006541	http://www.ebi.ac.uk/efo/EFO_1000690	epidermolysis bullosa	epidermolysis bullosa
MONDO:0020332	http://www.ebi.ac.uk/efo/EFO_1000559	systemic mastocytosis with associated clonal hematological non-mast-cell lineage disease	Systemic Mastocytosis with Associated Clonal Hematological non-Mast-Cell Lineage Disease
MONDO:0006438	http://www.ebi.ac.uk/efo/EFO_1000557	synovial chondromatosis	Synovial Chondromatosis
MONDO:0019392	http://www.ebi.ac.uk/efo/EFO_1000558	syringocystadenoma papilliferum	Syringocystadenoma Papilliferum
MONDO:0005550	http://www.ebi.ac.uk/efo/EFO_0005741	infectious disease	infectious disease
MONDO:0010108	http://www.ebi.ac.uk/efo/EFO_1000566	testicular germ cell tumor	Testicular Germ Cell Tumor
MONDO:0005040	http://www.ebi.ac.uk/efo/EFO_0000514	germ cell tumor	germ cell tumor
MONDO:0003508	http://www.ebi.ac.uk/efo/EFO_1000564	choriocarcinoma of testis	Testicular Choriocarcinoma
MONDO:0006446	http://www.ebi.ac.uk/efo/EFO_1000565	testicular embryonal carcinoma	Testicular Embryonal Carcinoma
MONDO:0005564	http://www.ebi.ac.uk/efo/EFO_0005784	embryonal neoplasm	embryonal neoplasm
MONDO:0002522	http://www.ebi.ac.uk/efo/EFO_1000562	tenosynovial giant cell tumor	Tenosynovial Giant Cell Tumor
MONDO:0006444	http://www.ebi.ac.uk/efo/EFO_1000563	teratoma with malignant transformation	Teratoma with Malignant Transformation
MONDO:0019468	http://www.ebi.ac.uk/efo/EFO_1000560	T-cell prolymphocytic leukemia	T-Cell Prolymphocytic Leukemia
MONDO:0006442	http://www.ebi.ac.uk/efo/EFO_1000561	tendon sheath fibroma	Tendon Sheath Fibroma
MONDO:0005167	http://www.ebi.ac.uk/efo/EFO_0002424	fibroma	fibroma
MONDO:0006447	http://www.ebi.ac.uk/efo/EFO_1000570	testicular non-seminomatous germ cell tumor	Testicular Non-Seminomatous Germ Cell Tumor
MONDO:0006452	http://www.ebi.ac.uk/efo/EFO_1000577	thymic sarcomatoid carcinoma	Thymic Sarcomatoid Carcinoma
MONDO:0005197	http://www.ebi.ac.uk/efo/EFO_0002626	thymus neoplasm	thymus neoplasm
MONDO:0006450	http://www.ebi.ac.uk/efo/EFO_1000575	therapy-related myeloid neoplasm	Therapy-Related Myeloid Neoplasm
MONDO:0005170	http://www.ebi.ac.uk/efo/EFO_0002427	myeloid neoplasm	myeloid neoplasm
MONDO:0006451	http://www.ebi.ac.uk/efo/EFO_1000576	thymic carcinoma	Thymic Carcinoma
MONDO:0003402	http://www.ebi.ac.uk/efo/EFO_1000574	testicular yolk sac tumor	Testicular Yolk Sac Tumor
MONDO:0006455	http://www.ebi.ac.uk/efo/EFO_1000580	thymic undifferentiated carcinoma	Thymic Undifferentiated Carcinoma
MONDO:0006462	http://www.ebi.ac.uk/efo/EFO_1000587	thyroid gland diffuse large B-cell lymphoma	Thyroid Gland Diffuse Large B-Cell Lymphoma
MONDO:0005062	http://www.ebi.ac.uk/efo/EFO_0000574	lymphoma	lymphoma
MONDO:0006459	http://www.ebi.ac.uk/efo/EFO_1000584	thymoma type B1	Thymoma Type B1
MONDO:0006460	http://www.ebi.ac.uk/efo/EFO_1000585	thyroglossal duct cyst	Thyroglossal Duct Cyst
MONDO:0016975	http://www.ebi.ac.uk/efo/EFO_1000582	thymoma type AB	Thymoma Type AB
MONDO:0006458	http://www.ebi.ac.uk/efo/EFO_1000583	thymoma type B3	Thymoma Type B3
MONDO:0006464	http://www.ebi.ac.uk/efo/EFO_1000591	thyroid gland mucosa-associated lymphoid tissue lymphoma	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma
MONDO:0006465	http://www.ebi.ac.uk/efo/EFO_1000592	thyroid gland oncocytic follicular carcinoma	Thyroid Gland Oncocytic Follicular Carcinoma
MONDO:0004970	http://www.ebi.ac.uk/efo/EFO_0000228	adenocarcinoma	adenocarcinoma
MONDO:0006463	http://www.ebi.ac.uk/efo/EFO_1000590	thyroid gland mucoepidermoid carcinoma	Thyroid Gland Mucoepidermoid Carcinoma
MONDO:0006470	http://www.ebi.ac.uk/efo/EFO_1000597	tonsillar squamous cell carcinoma	Tonsillar Squamous Cell Carcinoma
MONDO:0010150	http://www.ebi.ac.uk/efo/EFO_0000181	head and neck squamous cell carcinoma	head and neck squamous cell carcinoma
MONDO:0006471	http://www.ebi.ac.uk/efo/EFO_1000598	tracheal adenoid cystic carcinoma	Tracheal Adenoid Cystic Carcinoma
MONDO:0006468	http://www.ebi.ac.uk/efo/EFO_1000595	thyroid gland undifferentiated (anaplastic) carcinoma	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma
MONDO:0006469	http://www.ebi.ac.uk/efo/EFO_1000596	tibial adamantinoma	Tibial Adamantinoma
MONDO:0006466	http://www.ebi.ac.uk/efo/EFO_1000593	thyroid gland spindle cell tumor with thymus-like differentiation	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation
MONDO:0006467	http://www.ebi.ac.uk/efo/EFO_1000594	thyroid gland squamous cell carcinoma	Thyroid Gland Squamous Cell Carcinoma
MONDO:0006563	http://www.ebi.ac.uk/efo/EFO_1000717	inverted follicular keratosis	inverted follicular keratosis
MONDO:0008420	http://www.ebi.ac.uk/efo/EFO_0005584	seborrheic keratosis	seborrheic keratosis
MONDO:0006564	http://www.ebi.ac.uk/efo/EFO_1000718	irritant dermatitis	irritant dermatitis
MONDO:0006561	http://www.ebi.ac.uk/efo/EFO_1000713	hypopigmentation of eyelid	hypopigmentation of eyelid
MONDO:0007769	http://www.ebi.ac.uk/efo/EFO_1000711	hyperpigmentation of eyelid	hyperpigmentation of eyelid
MONDO:0006565	http://www.ebi.ac.uk/efo/EFO_1000719	juvenile dermatitis herpetiformis	juvenile dermatitis herpetiformis
MONDO:0015614	http://www.ebi.ac.uk/efo/EFO_1000684	dermatitis herpetiformis	dermatitis herpetiformis
MONDO:0006567	http://www.ebi.ac.uk/efo/EFO_1000721	kernicterus due to isoimmunization	kernicterus due to isoimmunization
MONDO:0016566	http://www.ebi.ac.uk/efo/EFO_1000729	loiasis	loiasis
MONDO:0006572	http://www.ebi.ac.uk/efo/EFO_1000726	lichen planus	lichen planus
MONDO:0006570	http://www.ebi.ac.uk/efo/EFO_1000724	lichen disease	lichen disease
MONDO:0006571	http://www.ebi.ac.uk/efo/EFO_1000725	lichen nitidus	lichen nitidus
MONDO:0018830	http://www.ebi.ac.uk/efo/EFO_1000722	Kimura disease	Kimura disease
MONDO:0006569	http://www.ebi.ac.uk/efo/EFO_1000723	leg dermatosis	leg dermatosis
MONDO:0006577	http://www.ebi.ac.uk/efo/EFO_1000731	maxillary sinus cholesteatoma	maxillary sinus cholesteatoma
MONDO:0006578	http://www.ebi.ac.uk/efo/EFO_1000732	mediastinal lipomatosis	mediastinal lipomatosis
MONDO:0006576	http://www.ebi.ac.uk/efo/EFO_1000730	Ludwig's angina	Ludwig's angina
MONDO:0007908	http://www.ebi.ac.uk/efo/EFO_1000737	multiple symmetric lipomatosis	multiple symmetric lipomatosis
MONDO:0006583	http://www.ebi.ac.uk/efo/EFO_1000738	necrobiosis lipoidica	necrobiosis lipoidica
MONDO:0006581	http://www.ebi.ac.uk/efo/EFO_1000735	miliaria rubra	miliaria rubra
MONDO:0006580	http://www.ebi.ac.uk/efo/EFO_1000734	miliaria	miliaria
MONDO:0006582	http://www.ebi.ac.uk/efo/EFO_1000736	mongolian spot	mongolian spot
MONDO:0006579	http://www.ebi.ac.uk/efo/EFO_1000733	melanoacanthoma	melanoacanthoma
MONDO:0006591	http://www.ebi.ac.uk/efo/EFO_1000746	panniculitis	panniculitis
MONDO:0006590	http://www.ebi.ac.uk/efo/EFO_1000745	palmoplantar keratosis	palmoplantar keratosis
MONDO:0006585	http://www.ebi.ac.uk/efo/EFO_1000740	neurodermatitis	neurodermatitis
MONDO:0006586	http://www.ebi.ac.uk/efo/EFO_1000741	neurotic excoriation	neurotic excoriation
MONDO:0006593	http://www.ebi.ac.uk/efo/EFO_1000748	pelvic lipomatosis	pelvic lipomatosis
MONDO:0006594	http://www.ebi.ac.uk/efo/EFO_1000749	pemphigus	pemphigus
MONDO:0006592	http://www.ebi.ac.uk/efo/EFO_1000747	parapsoriasis	parapsoriasis
MONDO:0005083	http://www.ebi.ac.uk/efo/EFO_0000676	psoriasis	psoriasis
MONDO:0006589	http://www.ebi.ac.uk/efo/EFO_1000744	occupational dermatitis	occupational dermatitis
MONDO:0006598	http://www.ebi.ac.uk/efo/EFO_1000753	phototoxic dermatitis	phototoxic dermatitis
MONDO:0006597	http://www.ebi.ac.uk/efo/EFO_1000752	photosensitivity disease	photosensitivity disease
MONDO:0006599	http://www.ebi.ac.uk/efo/EFO_1000754	physical urticaria	physical urticaria
MONDO:0006595	http://www.ebi.ac.uk/efo/EFO_1000750	perinatal jaundice due to hepatocellular damage	perinatal jaundice due to hepatocellular damage
MONDO:0006603	http://www.ebi.ac.uk/efo/EFO_1000759	reactive cutaneous fibrous lesion	reactive cutaneous fibrous lesion
MONDO:0007047	http://www.ebi.ac.uk/efo/EFO_1000758	punctate palmoplantar keratoderma type III	punctate palmoplantar keratoderma type III
MONDO:0006601	http://www.ebi.ac.uk/efo/EFO_1000756	pityriasis rosea	pityriasis rosea
MONDO:0006609	http://www.ebi.ac.uk/efo/EFO_1000765	seborrheic infantile dermatitis	seborrheic infantile dermatitis
MONDO:0006606	http://www.ebi.ac.uk/efo/EFO_1000762	scleredema adultorum	scleredema adultorum
MONDO:0006607	http://www.ebi.ac.uk/efo/EFO_1000763	sebaceous gland disease	sebaceous gland disease
MONDO:0006604	http://www.ebi.ac.uk/efo/EFO_1000760	rosacea	rosacea
MONDO:0006605	http://www.ebi.ac.uk/efo/EFO_1000761	scalp dermatosis	scalp dermatosis
MONDO:0006612	http://www.ebi.ac.uk/efo/EFO_1000769	steroid lipomatosis	steroid lipomatosis
MONDO:0006610	http://www.ebi.ac.uk/efo/EFO_1000766	skin atrophy	skin atrophy
MONDO:0006611	http://www.ebi.ac.uk/efo/EFO_1000767	skin sarcoidosis	skin sarcoidosis
MONDO:0006618	http://www.ebi.ac.uk/efo/EFO_1000775	vibratory urticaria	vibratory urticaria
MONDO:0006619	http://www.ebi.ac.uk/efo/EFO_1000776	viral exanthem	viral exanthem
MONDO:0006616	http://www.ebi.ac.uk/efo/EFO_1000773	toxicodendron dermatitis	toxicodendron dermatitis
MONDO:0006617	http://www.ebi.ac.uk/efo/EFO_1000774	vesiculobullous skin disease	vesiculobullous skin disease
MONDO:0006614	http://www.ebi.ac.uk/efo/EFO_1000771	subcorneal pustular dermatosis	subcorneal pustular dermatosis
MONDO:0006613	http://www.ebi.ac.uk/efo/EFO_1000770	stromal corneal pigmentation	stromal corneal pigmentation
MONDO:0006622	http://www.ebi.ac.uk/efo/EFO_1000779	vulvar seborrheic keratosis	vulvar seborrheic keratosis
MONDO:0006620	http://www.ebi.ac.uk/efo/EFO_1000777	vulva fibroepithelial polyp	vulva fibroepithelial polyp
MONDO:0006621	http://www.ebi.ac.uk/efo/EFO_1000778	vulvar inverted follicular keratosis	vulvar inverted follicular keratosis
MONDO:0006629	http://www.ebi.ac.uk/efo/EFO_1000786	osteoarthritis, hip	osteoarthritis, hip
MONDO:0006630	http://www.ebi.ac.uk/efo/EFO_1000787	osteoarthritis, spine	osteoarthritis, spine
MONDO:0019124	http://www.ebi.ac.uk/efo/EFO_1000784	microscopic polyangiitis	microscopic polyangiitis
MONDO:0006625	http://www.ebi.ac.uk/efo/EFO_1000782	altitude sickness	altitude sickness
MONDO:0006626	http://www.ebi.ac.uk/efo/EFO_1000783	diabetic neuropathy	diabetic neuropathy
MONDO:0005244	http://www.ebi.ac.uk/efo/EFO_0003100	peripheral neuropathy	peripheral neuropathy
MONDO:0017227	http://www.ebi.ac.uk/efo/EFO_1000780	autoimmune pancreatitis type 1	autoimmune pancreatitis type 1
MONDO:0005003	http://www.ebi.ac.uk/efo/EFO_0000342	chronic pancreatitis	chronic pancreatitis
MONDO:0006631	http://www.ebi.ac.uk/efo/EFO_1000788	osteoarthritis, toe	osteoarthritis, toe
MONDO:0006632	http://www.ebi.ac.uk/efo/EFO_1000789	osteoarthritis, hand	osteoarthritis, hand
MONDO:0006633	http://www.ebi.ac.uk/efo/EFO_1000790	acalculous cholecystitis	acalculous cholecystitis
MONDO:0006032	http://www.ebi.ac.uk/efo/EFO_1000025	cystitis	cystitis
MONDO:0006640	http://www.ebi.ac.uk/efo/EFO_1000797	adrenal gland hyperfunction	adrenal gland hyperfunction
MONDO:0006638	http://www.ebi.ac.uk/efo/EFO_1000795	acute retinal necrosis syndrome	acute retinal necrosis syndrome
MONDO:0006639	http://www.ebi.ac.uk/efo/EFO_1000796	adrenal cortex carcinoma	adrenal cortex carcinoma
MONDO:0006636	http://www.ebi.ac.uk/efo/EFO_1000793	Actinobacillus infectious disease	Actinobacillus infectious disease
MONDO:0006637	http://www.ebi.ac.uk/efo/EFO_1000794	acute kidney tubular necrosis	acute kidney tubular necrosis
MONDO:0006635	http://www.ebi.ac.uk/efo/EFO_1000792	Acinetobacter infectious disease	Acinetobacter infectious disease
MONDO:0006556	http://www.ebi.ac.uk/efo/EFO_1000706	hand dermatosis	hand dermatosis
MONDO:0006557	http://www.ebi.ac.uk/efo/EFO_1000707	hemangioma of subcutaneous tissue	hemangioma of subcutaneous tissue
MONDO:0006554	http://www.ebi.ac.uk/efo/EFO_1000704	granuloma annulare	granuloma annulare
MONDO:0006555	http://www.ebi.ac.uk/efo/EFO_1000705	granulomatous dermatitis	granulomatous dermatitis
MONDO:0006552	http://www.ebi.ac.uk/efo/EFO_1000702	folliculitis	folliculitis
MONDO:0006553	http://www.ebi.ac.uk/efo/EFO_1000703	fox fordyce disease	fox fordyce disease
MONDO:0006550	http://www.ebi.ac.uk/efo/EFO_1000700	fibroepithelial polyp of urethra	fibroepithelial polyp of urethra
MONDO:0007046	http://www.ebi.ac.uk/efo/EFO_1000708	hereditary papulotranslucent acrokeratoderma	hereditary papulotranslucent acrokeratoderma
MONDO:0006558	http://www.ebi.ac.uk/efo/EFO_1000709	pemphigoid gestationis	pemphigoid gestationis
MONDO:0006559	http://www.ebi.ac.uk/efo/EFO_1000710	hidradenitis suppurativa	hidradenitis suppurativa
MONDO:0006534	http://www.ebi.ac.uk/efo/EFO_1000679	cholinergic urticaria	cholinergic urticaria
MONDO:0018746	http://www.ebi.ac.uk/efo/EFO_1000680	mucous membrane pemphigoid	mucous membrane pemphigoid
MONDO:0006539	http://www.ebi.ac.uk/efo/EFO_1000687	diffuse lipomatosis	diffuse lipomatosis
MONDO:0006540	http://www.ebi.ac.uk/efo/EFO_1000688	dyshidrosis	dyshidrosis
MONDO:0007446	http://www.ebi.ac.uk/efo/EFO_1000686	dermatosis papulosa nigra	dermatosis papulosa nigra
MONDO:0006537	http://www.ebi.ac.uk/efo/EFO_1000682	conjunctival pigmentation	conjunctival pigmentation
MONDO:0006548	http://www.ebi.ac.uk/efo/EFO_1000698	facial dermatosis	facial dermatosis
MONDO:0006549	http://www.ebi.ac.uk/efo/EFO_1000699	fibroepithelial polyp of the anus	fibroepithelial polyp of the anus
MONDO:0006545	http://www.ebi.ac.uk/efo/EFO_1000694	erythema multiforme	erythema multiforme
MONDO:0006546	http://www.ebi.ac.uk/efo/EFO_1000695	erythematosquamous dermatosis	erythematosquamous dermatosis
MONDO:0006543	http://www.ebi.ac.uk/efo/EFO_1000692	epidermolysis bullosa dystrophica	epidermolysis bullosa dystrophica
MONDO:0006544	http://www.ebi.ac.uk/efo/EFO_1000693	erythema infectiosum	erythema infectiosum
